blind_id,line_number,participant_text_line
B024,192,done a lot of great things in my life
B024,193,and um
B024,194,i have achieved a lot
B024,195,but
B024,196,i think one of the proudest things
B024,197,proudest moments in my life is something really small and insignificant
B024,198,i was doing this exercise boot camp and
B024,199,the last person to like cross the finish line had to do like
B024,200,thirty push ups and
B024,201,it was some guy i didn't really know him at all and the trainer said does anyone wanna help him if someone helps him you have to do half each
B024,202,and no one wanted to help him and i just decided to start doing push ups with him
B024,203,and i just
B024,204,it wasn't 'cause i wanted to get credit or because i thought it would make me look good i just did it
B024,205,and no one really knows about that but it just i feel really good about that
B024,206,it was nice
B024,207,it meet you <laughter> bye
B025,1,<synch>
B025,2,hello
B025,3,yeah
B025,4,i'm alright a little tired
B025,5,uh i live in culver city um but originally i i was i grew up in venice
B025,6,um the beach
B025,7,fast drivers
B025,8,um the city i've lived in utah i don't really like
B025,9,anything else but the city
B025,10,um
B025,11,i don't know many people who live here anymore
B025,12,uh traffic
B025,13,it's too big
B025,14,but it's home
B025,15,<laughter>
B025,16,uh i've been out of the country a few times
B025,17,uh seeing new <n> <clears throat>
B025,18,seeing new places
B025,19,when i was fourteen i went to costa rica to visit my father
B025,20,and i was there for two weeks and that was the last time i've been there
B025,21,in costa rica
B025,22,um
B025,23,seeing my father for the first time in a few years was definitely a shocker
B025,24,um joy i was happy excited kinda scared
B025,25,it wasn't my decision it was my mom's
B025,26,she'd planned the trip
B025,27,yeah
B025,28,uh i wanted to be an art major but
B025,29,i didn't understand why i was in math classes among other classes and i thought i was wasting my time so i decided i really didn't wanna do that
B025,30,so i moved back to l_a
B025,31,i don't really have a dream job uh i
B025,32,would like to be self-employed though
B025,33,right now i'm thinking about going to school to become a personal trainer but i'm not really sure
B025,34,uh around new people i'm very reserved but the people i do know i'm a lot more outgoing and talkative
B025,35,<laughter>
B025,36,um
B025,37,to relax
B025,38,i
B025,39,go on walks i walk my dog a lot
B025,40,um i call my girlfriend if i wanna calm down
B025,41,i also do uh
B025,42,meditation
B025,43,and self-hypnosis
B025,44,i try
B025,45,it
B025,46,depends on
B025,47,what <wha> how i'm feeling
B025,48,or how upset i am or how calm i'm trying to be
B025,49,if i'm really upset it's a lot harder for me to calm down and
B025,50,bring myself down through meditation or through self-hypnosis
B025,51,but
B025,52,yeah
B025,53,um
B025,54,i'm alright at it sometimes i lose it
B025,55,i yell when i lose my temper and
B025,56,i have put holes in walls
B025,57,not
B025,58,yet <sigh>
B025,59,last night me and my mom got in an argument
B025,60,it was
B025,61,about me buying a
B025,62,ticket last night for a greyhound
B025,63,to go to utah
B025,64,i'm going up there to work for a few weeks and make a little bit of money and i needed to buy my ticket a week in advance and i didn't want to do it last night
B025,65,that situation last night
B025,66,i wish i had not blown up or
B025,67,gotten as raged enraged as i can over the situation 'cause it escalated
B025,68,my little sister i'm very close with
B025,69,um she's fifteen years old she's about to turn sixteen in a few days
B025,70,uh i would do anything for her she is the world to me my mom um we fight we push each other's buttons
B025,71,i believe she views me as my father she believes that i
B025,72,will not succeed at anything
B025,73,sad
B025,74,it's okay
B025,75,um
B025,76,i wish
B025,77,i could forget most of my high school years or my sophomore year
B025,78,uh i just didn't like high school or my sophomore year
B025,79,i
B025,80,uh
B025,81,getting sober and
B025,82,going
B025,83,uh into to
B025,84,a drug rehab
B025,85,um
B025,86,when i was sixteen i got
B025,87,um <sigh> i just started doing a a few different drugs and
B025,88,it got out of hand i guess and
B025,89,my mom was trying to get me help and i didn't want the help so i kept uh escaping to different places and running away and not
B025,90,wanting to be in the places so i finally agreed to go to utah and try and get sober
B025,91,scrubbed_entry
B025,92,um
B025,93,he's my best friend my entire life ever since i can remember and we we grew up together
B025,94,he used to use drugs with me and he's been sober for more than a year now
B025,95,almost impossible
B025,96,um i either have to have no sleep the night before to get a few hours
B025,97,or i i just i don't i don't sleep well i'm against taking pills
B025,98,and i stopped smoking marijuana and so now i just i don't sleep
B025,99,or haven't been
B025,100,the past few weeks
B025,101,yeah it's not fun
B025,102,i lay in bed until i finally fall asleep in the early morning
B025,103,or i watch t_v until late at night or netflix
B025,104,i'm out of it i'm tired i'm groggy
B025,105,i'm a lot more likely to my anger is a lot more likely to come out
B025,106,i've been alright this weekend is been better than most my girlfriend has stayed at my place the entire weekend so
B025,107,i've been happy
B025,108,um
B025,109,<deep breath> <sigh>
B025,110,i don't
B025,111,i'm not as irritable
B025,112,no
B025,113,but
B025,114,yes
B025,115,i was probably
B025,116,i was i believe i was twelve the first time i was diagnosed i've been diagnosed multiple times though
B025,117,um
B025,118,most recent time being less than a year ago
B025,119,uh my mom sought help for me she saw that i was unhappy and she became worried
B025,120,no
B025,121,uh i stopped in on june first when i graduated my uh drug rehab program
B025,122,in utah
B025,123,of last year
B025,124,i'm learned coping skills
B025,125,so i'm able to
B025,126,calm myself down when
B025,127,i'm angry easier i i i know how to stay away from the my trigger points and getting away from staying away from being angry
B025,128,or becoming depressed
B025,129,it can be
B025,130,if the person's willing to change
B025,131,and wanting it
B025,132,two days ago
B025,133,it was because i was with my girlfriend we were having a moment
B025,134,and so i was just overwhelmed by the happiness i guess
B025,135,<laughter>
B025,136,trustworthy
B025,137,um
B025,138,funny
B025,139,shit i don't um
B025,140,outgoing smart athletic he would um
B025,141,yeah
B025,142,i wish i wasn't i was so short fused i
B025,143,wish i wasn't depressed i wish i didn't feel like i needed something to help me sleep
B025,144,i wish i was just completely dependable on myself
B025,145,um
B025,146,when i was younger my father would uh
B025,147,he once hit my dog in front of me 'cause he was mad at me
B025,148,so he started hitting the dog and i don't that was probably the biggest thing xxx i was little i remember just being sad
B025,149,yeah
B025,150,everyone has something they regret
