blind_id,line_number,participant_text_line
V042,34,i'm more outgoing than i am shy <laughter>
V042,35,uh lotta times i smoke marijuana
V042,36,mm
V042,37,not the best
V042,38,uh
V042,39,i had an argument with my mother over
V042,40,uh
V042,41,how we should handle doing things with my grandmother
V042,42,well we just had differences on
V042,43,uh
V042,44,who should do what at what times and who's in control and uh
V042,45,i should pretty much let her
V042,46,uh
V042,47,follow her rules because it's you know she's her daughter
V042,48,well it's okay i understood we talked it out and
V042,49,you know realized that uh i might've been uh
V042,50,overstepping my bounds
V042,51,uh it's
V042,52,fairly good i am pretty close with my mom and uh my grandmother
V042,53,i have a stepfather and a half-brother
V042,54,we get along okay but we're not very close
V042,55,and i've never met my real father
V042,56,um
V042,57,maybe not accomplishing as much as i
V042,58,should have in my life up to now
V042,59,uh
V042,60,yeah maybe
V042,61,by not having enough uh ambition or drive to
V042,62,be in a better position in my life
V042,63,uh
V042,64,well one of the hardest decisions was when i moved moved uh away from los angeles to wisconsin
V042,65,well when i was younger i was getting in trouble and i was looking for a way out so i
V042,66,went and continued getting into trouble and i <deep breath> with a friend <sigh> uh we just packed our bags and moved to milwaukee
V042,67,yes
V042,68,uh extremely difficult
V042,69,i guess uh
V042,70,i got a lotta things going on
V042,71,or not going on and it just makes it hard for me to sleep
V042,72,um issues in my life
V042,73,and uh
V042,74,sure sometimes
V042,75,mm i guess it depends on what i have to do
V042,76,right now
V042,77,a little
V042,78,well in the last few minutes since we started talking about
V042,79,depressing stuff
V042,80,i starting to feel a little more down
V042,81,i haven't
V042,82,no
V042,83,mm
V042,84,very seldom
V042,85,<psh> stop thinking about 'em
V042,86,mm i don't know
V042,87,i couldn't tell i couldn't answer that right now
V042,88,um
V042,89,i guess i felt uh
V042,90,eh it's been awhile since i've been really happy
V042,91,i don't have uh a whole lot of very happy thoughts as recently
V042,92,mm
V042,93,<deep breath>
V042,94,oh let's see i <sigh> did go to las vegas
V042,95,uh a couple months ago
V042,96,i had a good time there
V042,97,well i'm a
V042,98,honest person
V042,99,for the most part reliable
V042,100,uh
V042,101,i think i'm easy to get along with
V042,102,wow where do i start
V042,103,i have plenty of uh
V042,104,bad decisions i could
V042,105,erase
V042,106,um
V042,107,yeah well i have a d_u_i on my record
V042,108,uh well
V042,109,for the time it suspended my license makes it extremely difficult <diff> makes life extremely difficult
V042,110,well yeah it's uh
V042,111,hard to get around when you can't drive legally
V042,112,and if you do drive illegally you're at risk of going to jail
V042,113,for driving without a license
V042,114,uh
V042,115,well the original charge did but i haven't
V042,116,got caught driving
V042,117,since
V042,118,mm i don't have a best friend
V042,119,mm
V042,120,well let's come back to that one
V042,121,mm maybe that i could uh
V042,122,follow through with some of my plans
V042,123,be a little more ambitious
V042,124,maybe not
V042,125,uh well <we> some of the decisions i've made in my life i have regrets
V042,126,<sigh>
V042,127,uh take care of business first
V042,128,and always handle your responsibilities
V042,129,good <go> uh
V042,130,good weather
V042,131,good music good company
V042,132,good conversation
V042,133,mm <sigh>
V042,134,wow i don't have an answer for ya
V042,135,i love to
V042,136,uh
V042,137,bike ride i can go for walks or hikes uh i love to swim in the ocean
V042,138,mm
V042,139,my mom
V042,140,well she uh
V042,141,she was a single mom with two kids and uh
V042,142,worked really hard
V042,143,to raise us
V042,144,yeah yeah it wasn't easy
V042,145,very
V042,146,sure
V042,147,bye <laughter>
V043,1,<sync>
V043,2,yeah
V043,3,i'm okay
V043,4,burbank california
V043,5,yeah
V043,6,the weather of course i think everyone likes the weather
V043,7,um
V043,8,it's not too
V043,9,city like chicago or new york
V043,10,it's um it's big enough we have beaches we're not land locked woo
V043,11,sometimes the smog
V043,12,the traffic
V043,13,the fact that i've just been here like my entire life almost
V043,14,not enough as i'd like to i go to school in chicago
V043,15,and i've been to new york a couple times
V043,16,san francisco and i took a road trip across the country
V043,17,that was cool i saw a couple states
V043,18,seeing new places
V043,19,um
V043,20,going to landmarks that i've only
V043,21,read about or seen pictures of
V043,22,um
V043,23,i traveled from los angeles to chicago taking route sixty six
V043,24,and the best part was seeing the grand canyon for the first time
V043,25,it was
V043,26,the coolest thing i've ever seen probably <laughter>
V043,27,happy
V043,28,and then just happy it was it was beautiful it was nice
V043,29,i haven't felt like that in a long time
V043,30,i was studying film
V043,31,it's just
V043,32,something i've always loved for as long as i can remember and when it came time to start
V043,33,applying to schools i wasn't sure what i wanted to do
V043,34,and um
V043,35,i applied to northwestern as a film student
V043,36,and it just ended up being the right decision
V043,37,ooh <laughter>
V043,38,um
V043,39,i love making movies
V043,40,but part of me really loves
V043,41,making people laugh and being in front of the camera
V043,42,so
V043,43,uh
V043,44,comedian a comedic <comie> <laughter> comedic actor would be totally great but
V043,45,that's hard <laughter>
V043,46,i am super outgoing
V043,47,and i love talking to people a lot i like i like being the center of attention usually <laughter>
V043,48,i um
V043,49,i like to watch mindless television
V043,50,like um
V043,51,toddlers in tiaras and um
V043,52,duck dynasty just t_v programs where i really don't have to pay attention at all
V043,53,i'm okay at it
V043,54,i
V043,55,get really
V043,56,emotional really fast but i am usually
V043,57,able to
V043,58,to keep my anger down and not like lash out at others and stuff
V043,59,for the most part
V043,60,sometimes
V043,61,i get into like arguments and fights with my friends and people who are important to me really easily
V043,62,and i hate apologizing to people so the fights could last pretty long
V043,63,um
V043,64,my best friend <laughter> ryan i think
V043,65,and it was about
V043,66,our relationship and just
V043,67,how we kind of messed it up and crossed some lines and
V043,68,uh where how were gonna go back to the way it was before
V043,69,really hard
V043,70,it's um
V043,71,he's my best friend and i miss him
V043,72,but
V043,73,we messed up and it's just it's not the same
V043,74,it's like not the same friendship <laughter>
V043,75,me too <laughter>
V043,76,<laughter> too many um
V043,77,i guess
V043,78,scrubbed_entry
V043,79,when i had a boyfriend and he has a girlfriend
V043,80,which was not okay
V043,81,i wish i would've just
V043,82,realized that this was bad
V043,83,and just would've stopped there and not have let it continue for weeks which led to my break up
V043,84,and then our friendship being really messed up
V043,85,i guess not spend as much time with him as i did
V043,86,be more assertive
V043,87,um
V043,88,i guess
V043,89,it was
V043,90,in november
V043,91,i was very depressed and suicidal
V043,92,so i told my friend
V043,93,what i was feeling
V043,94,and that she needed to take me to the e_r
V043,95,and from the e_r i had the choice to
V043,96,i don't know i guess go home or get sent to a mental hospital
V043,97,and even though i felt like i didn't have a choice i knew it was my choice and i
V043,98,decided to go to the mental hospital which was like the worst experience of my life ever
V043,99,um
V043,100,<exhale> it was awful
V043,101,it was in chicago and um
V043,102,it was scary
V043,103,i mean i didn't know anyone and they just like take all your stuff and they put you in some scrubs and they just
V043,104,start giving you medication and you're basically left to your own devices there were only like three group therapy sessions a day and everyone there was
V043,105,mostly men and um they were all really old
V043,106,and
V043,107,it was scary i didn't know anyone everyone most of the people there weren't depressed they were violent <laughter>
V043,108,so that was pretty scary and i just um
V043,109,it was really hard for me <laughter>
V043,110,i had been so depressed for like a month i stopped going to my classes and work and i told my teachers lies
V043,111,about being sick and i just kept calling in sick to work
V043,112,i dropped a class and i was failing my classes and not turning in any work and
V043,113,i wasn't talking to any of my friends and
V043,114,i was
V043,115,drinking a lot and passing out and vomiting everywhere and
V043,116,i was just in a really bad place
